system:index,AFFGEOID,ALAND,AWATER,COUNTYFP,COUNTYNS,GEOID,LSAD,NAME,STATEFP,Year,edd,gdd,ppt,tavg,tmax,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,1997.0,22.583586477453245,1610.5727633033778,671.1506239830982,16.425160750349598,21.887295436667824,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,1998.0,56.94250490749913,1981.1293080195378,669.3400337566696,18.741160814926722,24.59731767837625,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,1998.0,86.62548528226408,2245.0136585353043,565.9750754240486,20.262498322823856,25.910934498521836,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,1998.0,36.61746083373688,2012.6411747580762,578.8129556749959,18.97398079734246,24.657053004878147,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,1999.0,66.84159342717466,1832.7666040883366,874.0397979064585,17.939978955465698,23.780916176431315,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,1999.0,106.25279755580327,2101.3557732907566,587.6471211917923,19.488403373723028,25.713712566085487,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,1999.0,84.5657200558716,1970.5753769933121,519.3043777326707,18.728963744352026,24.92595288712227,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,2000.0,40.60970218714328,1852.4545518988336,563.8888292265625,17.887124279682833,24.138356227456573,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,2000.0,63.533430128511085,2038.571682354221,504.93929020421797,19.06756073298128,25.34050588443558,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,2000.0,11.050283991935432,1787.7403726406699,630.9906127439684,17.606878853769615,23.188707528495566,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,2001.0,58.07232215342537,1850.2655981877554,654.3726303029633,18.016900000177138,24.03443244197036,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,2001.0,101.25332029641616,2114.9972439606386,498.7011664020843,19.541527789881496,25.94990730784091,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
